Day,Portfolio_MTM,Portfolio_Cum_Carry,Portfolio_Total,Port_NPV_Shocked,Port_NPV_Base,Port_Settled_CF_Base,Port_Settled_CF_Shock,Port_Daily_IRS_Carry,Port_Daily_IRS_MTM,Aging_Days,Shock_Type,Ramp_Factor_pct,Float_Shocked_pct,Float_Base_pct,t_nxt_s_yr,Shock_1D_bp,ZeroCurve_1D_pct,Shock_3M_bp,ZeroCurve_3M_pct,Shock_6M_bp,ZeroCurve_6M_pct,Shock_9M_bp,ZeroCurve_9M_pct,Shock_1Y_bp,ZeroCurve_1Y_pct,Shock_1.5Y_bp,ZeroCurve_1.5Y_pct,Shock_2Y_bp,ZeroCurve_2Y_pct,Shock_3Y_bp,ZeroCurve_3Y_pct,Shock_4Y_bp,ZeroCurve_4Y_pct,Shock_5Y_bp,ZeroCurve_5Y_pct,Shock_6Y_bp,ZeroCurve_6Y_pct,Shock_7Y_bp,ZeroCurve_7Y_pct,Shock_8Y_bp,ZeroCurve_8Y_pct,Shock_9Y_bp,ZeroCurve_9Y_pct,Shock_10Y_bp,ZeroCurve_10Y_pct
243,54338110,0,54338110,25900586,25900586,0,0,0,54338110,243.0,ramp,66.6,2.81,2.81,0.0856,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
244,54420731,0,54420731,25983207,25983207,0,0,0,54420731,244.0,ramp,66.8,2.81,2.81,0.0829,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
245,54503366,0,54503366,26065841,26065841,0,0,0,54503366,245.0,ramp,67.1,2.81,2.81,0.0801,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
246,54586013,0,54586013,26148488,26148488,0,0,0,54586013,246.0,ramp,67.4,2.81,2.81,0.0774,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
247,54668674,0,54668674,26231149,26231149,0,0,0,54668674,247.0,ramp,67.7,2.81,2.81,0.0747,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
248,54751347,0,54751347,26313823,26313823,0,0,0,54751347,248.0,ramp,67.9,2.81,2.81,0.0719,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
249,54834034,0,54834034,26396510,26396510,0,0,0,54834034,249.0,ramp,68.2,2.81,2.81,0.0692,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
250,54916735,0,54916735,26479210,26479210,0,0,0,54916735,250.0,ramp,68.5,2.81,2.81,0.0664,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
251,54999448,0,54999448,26561923,26561923,0,0,0,54999448,251.0,ramp,68.8,2.81,2.81,0.0637,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
252,55082175,0,55082175,26644650,26644650,0,0,0,55082175,252.0,ramp,69.0,2.81,2.81,0.061,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
253,55164915,0,55164915,26727390,26727390,0,0,0,55164915,253.0,ramp,69.3,2.81,2.81,0.0582,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
254,55247668,0,55247668,26810143,26810143,0,0,0,55247668,254.0,ramp,69.6,2.81,2.81,0.0555,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
255,55330434,0,55330434,26892909,26892909,0,0,0,55330434,255.0,ramp,69.9,2.81,2.81,0.0527,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
256,55413213,0,55413213,26975689,26975689,0,0,0,55413213,256.0,ramp,70.1,2.81,2.81,0.05,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
257,55496006,0,55496006,27058481,27058481,0,0,0,55496006,257.0,ramp,70.4,2.81,2.81,0.0473,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
258,55578812,0,55578812,27141287,27141287,0,0,0,55578812,258.0,ramp,70.7,2.81,2.81,0.0445,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
259,55661631,0,55661631,27224106,27224106,0,0,0,55661631,259.0,ramp,71.0,2.81,2.81,0.0418,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
260,55744463,0,55744463,27306938,27306938,0,0,0,55744463,260.0,ramp,71.2,2.81,2.81,0.039,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
261,55827308,0,55827308,27389784,27389784,0,0,0,55827308,261.0,ramp,71.5,2.81,2.81,0.0363,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
262,55910167,0,55910167,27472642,27472642,0,0,0,55910167,262.0,ramp,71.8,2.81,2.81,0.0336,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
263,55993039,0,55993039,27555514,27555514,0,0,0,55993039,263.0,ramp,72.1,2.81,2.81,0.0308,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
264,56075924,0,56075924,27638400,27638400,0,0,0,56075924,264.0,ramp,72.3,2.81,2.81,0.0281,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
265,56158823,0,56158823,27721298,27721298,0,0,0,56158823,265.0,ramp,72.6,2.81,2.81,0.0253,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
266,56241734,0,56241734,27804209,27804209,0,0,0,56241734,266.0,ramp,72.9,2.81,2.81,0.0226,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
267,56324659,0,56324659,27887134,27887134,0,0,0,56324659,267.0,ramp,73.2,2.81,2.81,0.0199,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
268,56407597,0,56407597,27970072,27970072,0,0,0,56407597,268.0,ramp,73.4,2.81,2.81,0.0171,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
269,56490548,0,56490548,28053023,28053023,0,0,0,56490548,269.0,ramp,73.7,2.81,2.81,0.0144,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
270,56573513,0,56573513,28135988,28135988,0,0,0,56573513,270.0,ramp,74.0,2.81,2.81,0.0116,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
271,56656490,0,56656490,28218966,28218966,0,0,0,56656490,271.0,ramp,74.2,2.81,2.81,0.0089,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
272,56739481,0,56739481,28301957,28301957,0,0,0,56739481,272.0,ramp,74.5,2.81,2.81,0.0062,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
273,56822485,0,56822485,28384961,28384961,0,0,0,56822485,273.0,ramp,74.8,2.81,2.81,0.0034,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
274,56644541,0,56644541,13957016,13957016,14250000,14250000,0,56644541,274.0,ramp,75.1,2.81,2.81,0.2493,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
275,56645613,0,56645613,13958088,13958088,0,0,0,56645613,275.0,ramp,75.3,2.81,2.81,0.2466,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
276,56646685,0,56646685,13959160,13959160,0,0,0,56646685,276.0,ramp,75.6,2.81,2.81,0.2438,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
277,56647757,0,56647757,13960232,13960232,0,0,0,56647757,277.0,ramp,75.9,2.81,2.81,0.2411,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
278,56648829,0,56648829,13961304,13961304,0,0,0,56648829,278.0,ramp,76.2,2.81,2.81,0.2384,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
279,56649901,0,56649901,13962376,13962376,0,0,0,56649901,279.0,ramp,76.4,2.81,2.81,0.2356,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
280,56650973,0,56650973,13963448,13963448,0,0,0,56650973,280.0,ramp,76.7,2.81,2.81,0.2329,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
281,56652045,0,56652045,13964521,13964521,0,0,0,56652045,281.0,ramp,77.0,2.81,2.81,0.2301,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
282,56653118,0,56653118,13965593,13965593,0,0,0,56653118,282.0,ramp,77.3,2.81,2.81,0.2274,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
283,56654190,0,56654190,13966666,13966666,0,0,0,56654190,283.0,ramp,77.5,2.81,2.81,0.2247,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
284,56655263,0,56655263,13967738,13967738,0,0,0,56655263,284.0,ramp,77.8,2.81,2.81,0.2219,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
285,56656336,0,56656336,13968811,13968811,0,0,0,56656336,285.0,ramp,78.1,2.81,2.81,0.2192,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
286,56657408,0,56657408,13969884,13969884,0,0,0,56657408,286.0,ramp,78.4,2.81,2.81,0.2164,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
287,56658481,0,56658481,13970956,13970956,0,0,0,56658481,287.0,ramp,78.6,2.81,2.81,0.2137,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
288,56659554,0,56659554,13972029,13972029,0,0,0,56659554,288.0,ramp,78.9,2.81,2.81,0.211,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
289,56660627,0,56660627,13973102,13973102,0,0,0,56660627,289.0,ramp,79.2,2.81,2.81,0.2082,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
290,56661700,0,56661700,13974175,13974175,0,0,0,56661700,290.0,ramp,79.5,2.81,2.81,0.2055,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
291,56662773,0,56662773,13975248,13975248,0,0,0,56662773,291.0,ramp,79.7,2.81,2.81,0.2027,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
292,56663846,0,56663846,13976322,13976322,0,0,0,56663846,292.0,ramp,80.0,2.81,2.81,0.2,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
293,56664920,0,56664920,13977395,13977395,0,0,0,56664920,293.0,ramp,80.3,2.81,2.81,0.1973,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
294,56665993,0,56665993,13978468,13978468,0,0,0,56665993,294.0,ramp,80.5,2.81,2.81,0.1945,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
295,56667067,0,56667067,13979542,13979542,0,0,0,56667067,295.0,ramp,80.8,2.81,2.81,0.1918,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
296,56668140,0,56668140,13980615,13980615,0,0,0,56668140,296.0,ramp,81.1,2.81,2.81,0.189,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
297,56669214,0,56669214,13981689,13981689,0,0,0,56669214,297.0,ramp,81.4,2.81,2.81,0.1863,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
298,56670287,0,56670287,13982763,13982763,0,0,0,56670287,298.0,ramp,81.6,2.81,2.81,0.1836,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
299,56671361,0,56671361,13983837,13983837,0,0,0,56671361,299.0,ramp,81.9,2.81,2.81,0.1808,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
300,56672435,0,56672435,13984910,13984910,0,0,0,56672435,300.0,ramp,82.2,2.81,2.81,0.1781,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
301,56673509,0,56673509,13985984,13985984,0,0,0,56673509,301.0,ramp,82.5,2.81,2.81,0.1753,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
302,56674583,0,56674583,13987058,13987058,0,0,0,56674583,302.0,ramp,82.7,2.81,2.81,0.1726,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
303,56675657,0,56675657,13988133,13988133,0,0,0,56675657,303.0,ramp,83.0,2.81,2.81,0.1699,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
304,56676732,0,56676732,13989207,13989207,0,0,0,56676732,304.0,ramp,83.3,2.81,2.81,0.1671,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
305,56677806,0,56677806,13990281,13990281,0,0,0,56677806,305.0,ramp,83.6,2.81,2.81,0.1644,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
306,56678880,0,56678880,13991355,13991355,0,0,0,56678880,306.0,ramp,83.8,2.81,2.81,0.1616,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
307,56679955,0,56679955,13992430,13992430,0,0,0,56679955,307.0,ramp,84.1,2.81,2.81,0.1589,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
308,56681029,0,56681029,13993504,13993504,0,0,0,56681029,308.0,ramp,84.4,2.81,2.81,0.1562,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
309,56682104,0,56682104,13994579,13994579,0,0,0,56682104,309.0,ramp,84.7,2.81,2.81,0.1534,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
310,56683179,0,56683179,13995654,13995654,0,0,0,56683179,310.0,ramp,84.9,2.81,2.81,0.1507,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
311,56684253,0,56684253,13996729,13996729,0,0,0,56684253,311.0,ramp,85.2,2.81,2.81,0.1479,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
312,56685328,0,56685328,13997803,13997803,0,0,0,56685328,312.0,ramp,85.5,2.81,2.81,0.1452,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
313,56686403,0,56686403,13998878,13998878,0,0,0,56686403,313.0,ramp,85.8,2.81,2.81,0.1425,0.0,2.5549,0.0,2.8002,0.0,2.9489,0.0,3.1524,0.0,3.3701,0.0,3.6144,0.0,3.7309,0.0,3.8005,0.0,3.8504,0.0,3.8745,0.0,3.861,0.0,3.8411,0.0,3.8333,0.0,3.824,0.0,3.8142
